,ANO,UF,CARGO,PARTIDO,HOMENS,MULHERES,TOTAL,%MULHERES,%HOMENS
2711,2018,PA,DEPUTADO ESTADUAL,SOLIDARIEDADE,20,10,30,0.3333333333333333,0.6666666666666666
2712,2018,PA,DEPUTADO ESTADUAL,PT,15,8,23,0.34782608695652173,0.6521739130434783
2713,2018,PA,DEPUTADO ESTADUAL,PSDB,10,6,16,0.375,0.625
2714,2018,PA,DEPUTADO ESTADUAL,PSOL,20,9,29,0.3103448275862069,0.6896551724137931
2715,2018,PA,DEPUTADO ESTADUAL,PSC,36,16,52,0.3076923076923077,0.6923076923076923
2716,2018,PA,DEPUTADO ESTADUAL,MDB,24,13,37,0.35135135135135137,0.6486486486486487
2717,2018,PA,DEPUTADO ESTADUAL,PRTB,9,4,13,0.3076923076923077,0.6923076923076923
2718,2018,PA,DEPUTADO ESTADUAL,PP,17,7,24,0.2916666666666667,0.7083333333333334
2719,2018,PA,DEPUTADO ESTADUAL,DEM,8,3,11,0.2727272727272727,0.7272727272727273
2720,2018,PA,DEPUTADO ESTADUAL,PSD,10,4,14,0.2857142857142857,0.7142857142857143
2721,2018,PA,DEPUTADO ESTADUAL,PHS,26,15,41,0.36585365853658536,0.6341463414634146
2722,2018,PA,DEPUTADO ESTADUAL,PPL,9,4,13,0.3076923076923077,0.6923076923076923
2723,2018,PA,DEPUTADO ESTADUAL,PPS,22,10,32,0.3125,0.6875
2724,2018,PA,DEPUTADO ESTADUAL,DC,4,1,5,0.2,0.8
2725,2018,PA,DEPUTADO ESTADUAL,PR,18,14,32,0.4375,0.5625
2726,2018,PA,DEPUTADO ESTADUAL,AVANTE,9,2,11,0.18181818181818182,0.8181818181818182
2727,2018,PA,DEPUTADO ESTADUAL,PATRI,12,6,18,0.3333333333333333,0.6666666666666666
2728,2018,PA,DEPUTADO ESTADUAL,PSB,11,8,19,0.42105263157894735,0.5789473684210527
2729,2018,PA,DEPUTADO ESTADUAL,PSL,16,6,22,0.2727272727272727,0.7272727272727273
2730,2018,PA,DEPUTADO ESTADUAL,PDT,15,6,21,0.2857142857142857,0.7142857142857143
2731,2018,PA,DEPUTADO ESTADUAL,PMB,6,7,13,0.5384615384615384,0.46153846153846156
2732,2018,PA,DEPUTADO ESTADUAL,REDE,9,3,12,0.25,0.75
2733,2018,PA,DEPUTADO ESTADUAL,PODE,8,5,13,0.38461538461538464,0.6153846153846154
2734,2018,PA,DEPUTADO ESTADUAL,PTC,11,4,15,0.26666666666666666,0.7333333333333333
2735,2018,PA,DEPUTADO ESTADUAL,PROS,3,4,7,0.5714285714285714,0.42857142857142855
2736,2018,PA,DEPUTADO ESTADUAL,PSTU,1,1,2,0.5,0.5
2737,2018,PA,DEPUTADO FEDERAL,PSD,3,1,4,0.25,0.75
2738,2018,PA,DEPUTADO FEDERAL,PSL,2,0,2,0.0,1.0
2739,2018,PA,DEPUTADO FEDERAL,PT,5,2,7,0.2857142857142857,0.7142857142857143
2740,2018,PA,DEPUTADO FEDERAL,PATRI,8,8,16,0.5,0.5
2741,2018,PA,DEPUTADO FEDERAL,PSDB,4,2,6,0.3333333333333333,0.6666666666666666
2742,2018,PA,DEPUTADO FEDERAL,REDE,4,1,5,0.2,0.8
2743,2018,PA,DEPUTADO FEDERAL,PSOL,12,6,18,0.3333333333333333,0.6666666666666666
2744,2018,PA,DEPUTADO FEDERAL,PRTB,4,2,6,0.3333333333333333,0.6666666666666666
2745,2018,PA,DEPUTADO FEDERAL,PMN,3,1,4,0.25,0.75
2746,2018,PA,DEPUTADO FEDERAL,SOLIDARIEDADE,2,1,3,0.3333333333333333,0.6666666666666666
2747,2018,PA,DEPUTADO FEDERAL,PTC,7,0,7,0.0,1.0
2748,2018,PA,DEPUTADO FEDERAL,PPS,2,0,2,0.0,1.0
2749,2018,PA,DEPUTADO FEDERAL,PRP,8,2,10,0.2,0.8
2750,2018,PA,DEPUTADO FEDERAL,AVANTE,2,0,2,0.0,1.0
2751,2018,PA,DEPUTADO FEDERAL,PV,3,3,6,0.5,0.5
2752,2018,PA,DEPUTADO FEDERAL,PHS,4,2,6,0.3333333333333333,0.6666666666666666
2753,2018,PA,DEPUTADO FEDERAL,MDB,3,3,6,0.5,0.5
2754,2018,PA,DEPUTADO FEDERAL,PODE,1,0,1,0.0,1.0
2755,2018,PA,DEPUTADO FEDERAL,DEM,3,2,5,0.4,0.6
2756,2018,PA,DEPUTADO FEDERAL,PDT,2,2,4,0.5,0.5
2757,2018,PA,DEPUTADO FEDERAL,PPL,5,2,7,0.2857142857142857,0.7142857142857143
2758,2018,PA,DEPUTADO FEDERAL,PMB,0,1,1,1.0,0.0
2759,2018,PA,DEPUTADO FEDERAL,PTB,2,0,2,0.0,1.0
2760,2018,PA,DEPUTADO FEDERAL,PSC,1,1,2,0.5,0.5
2761,2018,PA,DEPUTADO FEDERAL,PC do B,0,1,1,1.0,0.0
2762,2018,PA,DEPUTADO FEDERAL,PCB,1,0,1,0.0,1.0
2763,2018,PA,DEPUTADO FEDERAL,PP,1,0,1,0.0,1.0
2764,2018,PA,DEPUTADO FEDERAL,PRB,1,0,1,0.0,1.0
2765,2018,PA,DEPUTADO FEDERAL,PSB,1,0,1,0.0,1.0
2766,2018,PA,DEPUTADO FEDERAL,PR,1,0,1,0.0,1.0
2767,2018,PA,DEPUTADO FEDERAL,DC,1,0,1,0.0,1.0
2768,2018,PA,DEPUTADO FEDERAL,PROS,2,0,2,0.0,1.0
2769,2018,PA,SENADOR,PSTU,0,1,1,1.0,0.0
2770,2018,PA,SENADOR,PSB,2,0,2,0.0,1.0
2771,2018,PA,SENADOR,PPL,1,0,1,0.0,1.0
2772,2018,PA,SENADOR,PRB,1,0,1,0.0,1.0
2773,2018,PA,SENADOR,PC do B,1,0,1,0.0,1.0
2774,2018,PA,SENADOR,PSOL,0,1,1,1.0,0.0
2775,2018,PA,SENADOR,PSDB,1,0,1,0.0,1.0
2776,2018,PA,SENADOR,PDT,1,0,1,0.0,1.0
2777,2018,PA,SENADOR,PRP,1,0,1,0.0,1.0
2778,2018,PA,SENADOR,PR,1,0,1,0.0,1.0
2779,2018,PA,SENADOR,PTC,1,0,1,0.0,1.0
2780,2018,PA,SENADOR,PT,1,0,1,0.0,1.0
2781,2018,PA,SENADOR,PP,1,0,1,0.0,1.0
2782,2018,PA,SENADOR,PSC,1,0,1,0.0,1.0
2783,2018,PA,SENADOR,SOLIDARIEDADE,1,0,1,0.0,1.0
2784,2018,PA,SENADOR,MDB,1,0,1,0.0,1.0
2785,2018,PA,SENADOR,PV,1,0,1,0.0,1.0
2786,2010,PB,DEPUTADO ESTADUAL,DEM,9,4,13,0.3076923076923077,0.6923076923076923
2787,2010,PB,DEPUTADO ESTADUAL,PMDB,18,11,29,0.3793103448275862,0.6206896551724138
2788,2010,PB,DEPUTADO ESTADUAL,PHS,8,0,8,0.0,1.0
2789,2010,PB,DEPUTADO ESTADUAL,PSL,11,5,16,0.3125,0.6875
2790,2010,PB,DEPUTADO ESTADUAL,PRP,10,4,14,0.2857142857142857,0.7142857142857143
2791,2010,PB,DEPUTADO ESTADUAL,PSB,11,7,18,0.3888888888888889,0.6111111111111112
2792,2010,PB,DEPUTADO ESTADUAL,PRTB,7,1,8,0.125,0.875
2793,2010,PB,DEPUTADO ESTADUAL,PSDC,8,1,9,0.1111111111111111,0.8888888888888888
2794,2010,PB,DEPUTADO ESTADUAL,PC do B,4,0,4,0.0,1.0
2795,2010,PB,DEPUTADO ESTADUAL,PV,6,1,7,0.14285714285714285,0.8571428571428571
2796,2010,PB,DEPUTADO ESTADUAL,PSOL,10,1,11,0.09090909090909091,0.9090909090909091
2797,2010,PB,DEPUTADO ESTADUAL,PPS,13,7,20,0.35,0.65
2798,2010,PB,DEPUTADO ESTADUAL,PT,24,10,34,0.29411764705882354,0.7058823529411765
2799,2010,PB,DEPUTADO ESTADUAL,PCO,2,0,2,0.0,1.0
2800,2010,PB,DEPUTADO ESTADUAL,PMN,7,1,8,0.125,0.875
2801,2010,PB,DEPUTADO ESTADUAL,PCB,9,0,9,0.0,1.0
2802,2010,PB,DEPUTADO ESTADUAL,PP,9,2,11,0.18181818181818182,0.8181818181818182
2803,2010,PB,DEPUTADO ESTADUAL,PSDB,16,1,17,0.058823529411764705,0.9411764705882353
2804,2010,PB,DEPUTADO ESTADUAL,PT do B,11,5,16,0.3125,0.6875
2805,2010,PB,DEPUTADO ESTADUAL,PTN,4,3,7,0.42857142857142855,0.5714285714285714
2806,2010,PB,DEPUTADO ESTADUAL,PSC,10,1,11,0.09090909090909091,0.9090909090909091
2807,2010,PB,DEPUTADO ESTADUAL,PR,7,0,7,0.0,1.0
2808,2010,PB,DEPUTADO ESTADUAL,PTB,6,2,8,0.25,0.75
2809,2010,PB,DEPUTADO ESTADUAL,PRB,7,3,10,0.3,0.7
2810,2010,PB,DEPUTADO ESTADUAL,PTC,15,3,18,0.16666666666666666,0.8333333333333334
2811,2010,PB,DEPUTADO ESTADUAL,PDT,3,0,3,0.0,1.0
2812,2010,PB,DEPUTADO FEDERAL,PMDB,9,3,12,0.25,0.75
2813,2010,PB,DEPUTADO FEDERAL,PT,8,4,12,0.3333333333333333,0.6666666666666666
2814,2010,PB,DEPUTADO FEDERAL,PP,3,0,3,0.0,1.0
2815,2010,PB,DEPUTADO FEDERAL,PSL,2,1,3,0.3333333333333333,0.6666666666666666
2816,2010,PB,DEPUTADO FEDERAL,PR,3,1,4,0.25,0.75
2817,2010,PB,DEPUTADO FEDERAL,PHS,1,1,2,0.5,0.5
2818,2010,PB,DEPUTADO FEDERAL,PSDB,7,1,8,0.125,0.875
2819,2010,PB,DEPUTADO FEDERAL,PTB,2,0,2,0.0,1.0
2820,2010,PB,DEPUTADO FEDERAL,DEM,3,1,4,0.25,0.75
2821,2010,PB,DEPUTADO FEDERAL,PSB,5,4,9,0.4444444444444444,0.5555555555555556
2822,2010,PB,DEPUTADO FEDERAL,PSC,3,0,3,0.0,1.0
2823,2010,PB,DEPUTADO FEDERAL,PCO,2,0,2,0.0,1.0
2824,2010,PB,DEPUTADO FEDERAL,PSTU,1,0,1,0.0,1.0
2825,2010,PB,DEPUTADO FEDERAL,PDT,4,0,4,0.0,1.0
2826,2010,PB,DEPUTADO FEDERAL,PMN,2,2,4,0.5,0.5
2827,2010,PB,DEPUTADO FEDERAL,PSOL,6,1,7,0.14285714285714285,0.8571428571428571
2828,2010,PB,DEPUTADO FEDERAL,PRB,3,0,3,0.0,1.0
2829,2010,PB,DEPUTADO FEDERAL,PC do B,3,1,4,0.25,0.75
2830,2010,PB,DEPUTADO FEDERAL,PRP,2,0,2,0.0,1.0
2831,2010,PB,DEPUTADO FEDERAL,PV,2,0,2,0.0,1.0
2832,2010,PB,DEPUTADO FEDERAL,PTN,1,0,1,0.0,1.0
2833,2010,PB,DEPUTADO FEDERAL,PCB,2,0,2,0.0,1.0
2834,2010,PB,DEPUTADO FEDERAL,PRTB,1,0,1,0.0,1.0
2835,2010,PB,DEPUTADO FEDERAL,PT do B,1,0,1,0.0,1.0
2836,2010,PB,DEPUTADO FEDERAL,PPS,1,0,1,0.0,1.0
2837,2010,PB,SENADOR,PSDB,1,0,1,0.0,1.0
2838,2010,PB,SENADOR,PSOL,2,0,2,0.0,1.0
2839,2010,PB,SENADOR,DEM,1,0,1,0.0,1.0
2840,2010,PB,SENADOR,PMDB,2,0,2,0.0,1.0
2841,2010,PB,SENADOR,PCO,0,1,1,1.0,0.0
2842,2010,PB,SENADOR,PCB,1,0,1,0.0,1.0
2843,2014,PB,DEPUTADO ESTADUAL,PMDB,10,4,14,0.2857142857142857,0.7142857142857143
2844,2014,PB,DEPUTADO ESTADUAL,PRP,6,4,10,0.4,0.6
2845,2014,PB,DEPUTADO ESTADUAL,PT,11,5,16,0.3125,0.6875
2846,2014,PB,DEPUTADO ESTADUAL,PTN,8,1,9,0.1111111111111111,0.8888888888888888
2847,2014,PB,DEPUTADO ESTADUAL,PMN,17,5,22,0.22727272727272727,0.7727272727272727
2848,2014,PB,DEPUTADO ESTADUAL,PPS,10,1,11,0.09090909090909091,0.9090909090909091
2849,2014,PB,DEPUTADO ESTADUAL,PT do B,20,16,36,0.4444444444444444,0.5555555555555556
2850,2014,PB,DEPUTADO ESTADUAL,PDT,4,0,4,0.0,1.0
2851,2014,PB,DEPUTADO ESTADUAL,PV,4,3,7,0.42857142857142855,0.5714285714285714
2852,2014,PB,DEPUTADO ESTADUAL,PSOL,10,6,16,0.375,0.625
2853,2014,PB,DEPUTADO ESTADUAL,PSD,13,8,21,0.38095238095238093,0.6190476190476191
2854,2014,PB,DEPUTADO ESTADUAL,PC do B,11,6,17,0.35294117647058826,0.6470588235294118
2855,2014,PB,DEPUTADO ESTADUAL,PTB,10,0,10,0.0,1.0
2856,2014,PB,DEPUTADO ESTADUAL,PP,8,4,12,0.3333333333333333,0.6666666666666666
2857,2014,PB,DEPUTADO ESTADUAL,PR,3,1,4,0.25,0.75
2858,2014,PB,DEPUTADO ESTADUAL,PSDB,16,14,30,0.4666666666666667,0.5333333333333333
2859,2014,PB,DEPUTADO ESTADUAL,PHS,11,2,13,0.15384615384615385,0.8461538461538461
2860,2014,PB,DEPUTADO ESTADUAL,PROS,22,12,34,0.35294117647058826,0.6470588235294118
2861,2014,PB,DEPUTADO ESTADUAL,PTC,4,2,6,0.3333333333333333,0.6666666666666666
2862,2014,PB,DEPUTADO ESTADUAL,PEN,7,5,12,0.4166666666666667,0.5833333333333334
2863,2014,PB,DEPUTADO ESTADUAL,PSL,12,8,20,0.4,0.6
2864,2014,PB,DEPUTADO ESTADUAL,PPL,5,2,7,0.2857142857142857,0.7142857142857143
2865,2014,PB,DEPUTADO ESTADUAL,PSC,15,5,20,0.25,0.75
2866,2014,PB,DEPUTADO ESTADUAL,PSB,15,10,25,0.4,0.6
2867,2014,PB,DEPUTADO ESTADUAL,PRTB,7,1,8,0.125,0.875
2868,2014,PB,DEPUTADO ESTADUAL,PRB,10,9,19,0.47368421052631576,0.5263157894736842
2869,2014,PB,DEPUTADO ESTADUAL,PSTU,1,1,2,0.5,0.5
2870,2014,PB,DEPUTADO ESTADUAL,PSDC,7,2,9,0.2222222222222222,0.7777777777777778
2871,2014,PB,DEPUTADO ESTADUAL,DEM,6,4,10,0.4,0.6
2872,2014,PB,DEPUTADO ESTADUAL,SD,1,0,1,0.0,1.0
2873,2014,PB,DEPUTADO ESTADUAL,PCO,0,1,1,1.0,0.0
2874,2014,PB,DEPUTADO FEDERAL,PSDB,3,2,5,0.4,0.6
2875,2014,PB,DEPUTADO FEDERAL,PMDB,5,3,8,0.375,0.625
2876,2014,PB,DEPUTADO FEDERAL,PRTB,5,1,6,0.16666666666666666,0.8333333333333334
2877,2014,PB,DEPUTADO FEDERAL,PDT,3,0,3,0.0,1.0
2878,2014,PB,DEPUTADO FEDERAL,PSD,2,2,4,0.5,0.5
2879,2014,PB,DEPUTADO FEDERAL,DEM,2,1,3,0.3333333333333333,0.6666666666666666
2880,2014,PB,DEPUTADO FEDERAL,PHS,1,1,2,0.5,0.5
2881,2014,PB,DEPUTADO FEDERAL,PRB,3,0,3,0.0,1.0
2882,2014,PB,DEPUTADO FEDERAL,PTN,2,0,2,0.0,1.0
2883,2014,PB,DEPUTADO FEDERAL,PV,4,1,5,0.2,0.8
2884,2014,PB,DEPUTADO FEDERAL,PSL,2,1,3,0.3333333333333333,0.6666666666666666
2885,2014,PB,DEPUTADO FEDERAL,PSOL,5,3,8,0.375,0.625
2886,2014,PB,DEPUTADO FEDERAL,PSB,6,0,6,0.0,1.0
2887,2014,PB,DEPUTADO FEDERAL,PTB,4,5,9,0.5555555555555556,0.4444444444444444
2888,2014,PB,DEPUTADO FEDERAL,PR,1,1,2,0.5,0.5
2889,2014,PB,DEPUTADO FEDERAL,PP,3,2,5,0.4,0.6
2890,2014,PB,DEPUTADO FEDERAL,PMN,5,1,6,0.16666666666666666,0.8333333333333334
2891,2014,PB,DEPUTADO FEDERAL,PROS,3,3,6,0.5,0.5
2892,2014,PB,DEPUTADO FEDERAL,PRP,3,2,5,0.4,0.6
2893,2014,PB,DEPUTADO FEDERAL,SD,1,0,1,0.0,1.0
2894,2014,PB,DEPUTADO FEDERAL,PT,7,2,9,0.2222222222222222,0.7777777777777778
2895,2014,PB,DEPUTADO FEDERAL,PCO,1,0,1,0.0,1.0
2896,2014,PB,DEPUTADO FEDERAL,PC do B,1,0,1,0.0,1.0
2897,2014,PB,DEPUTADO FEDERAL,PPL,3,1,4,0.25,0.75
2898,2014,PB,DEPUTADO FEDERAL,PTC,1,0,1,0.0,1.0
2899,2014,PB,DEPUTADO FEDERAL,PSC,1,0,1,0.0,1.0
2900,2014,PB,DEPUTADO FEDERAL,PSDC,1,0,1,0.0,1.0
2901,2014,PB,DEPUTADO FEDERAL,PT do B,2,4,6,0.6666666666666666,0.3333333333333333
2902,2014,PB,DEPUTADO FEDERAL,PPS,1,0,1,0.0,1.0
2903,2014,PB,SENADOR,PT,1,0,1,0.0,1.0
2904,2014,PB,SENADOR,PROS,0,1,1,1.0,0.0
2905,2014,PB,SENADOR,PTC,1,0,1,0.0,1.0
2906,2014,PB,SENADOR,PCO,1,0,1,0.0,1.0
2907,2014,PB,SENADOR,PTB,1,0,1,0.0,1.0
2908,2014,PB,SENADOR,PSTU,0,1,1,1.0,0.0
2909,2014,PB,SENADOR,PSOL,1,0,1,0.0,1.0
2910,2014,PB,SENADOR,PMDB,1,0,1,0.0,1.0
2911,2018,PB,DEPUTADO ESTADUAL,PT,18,7,25,0.28,0.72
2912,2018,PB,DEPUTADO ESTADUAL,PPS,16,8,24,0.3333333333333333,0.6666666666666666
2913,2018,PB,DEPUTADO ESTADUAL,PATRI,25,11,36,0.3055555555555556,0.6944444444444444
2914,2018,PB,DEPUTADO ESTADUAL,PSDB,10,4,14,0.2857142857142857,0.7142857142857143
2915,2018,PB,DEPUTADO ESTADUAL,PSD,9,5,14,0.35714285714285715,0.6428571428571429
2916,2018,PB,DEPUTADO ESTADUAL,PSOL,6,4,10,0.4,0.6
2917,2018,PB,DEPUTADO ESTADUAL,PC do B,13,6,19,0.3157894736842105,0.6842105263157895
2918,2018,PB,DEPUTADO ESTADUAL,PRB,4,3,7,0.42857142857142855,0.5714285714285714
2919,2018,PB,DEPUTADO ESTADUAL,AVANTE,20,8,28,0.2857142857142857,0.7142857142857143
2920,2018,PB,DEPUTADO ESTADUAL,DEM,9,3,12,0.25,0.75
2921,2018,PB,DEPUTADO ESTADUAL,MDB,24,13,37,0.35135135135135137,0.6486486486486487
2922,2018,PB,DEPUTADO ESTADUAL,PRTB,17,9,26,0.34615384615384615,0.6538461538461539
2923,2018,PB,DEPUTADO ESTADUAL,PROS,12,7,19,0.3684210526315789,0.631578947368421
2924,2018,PB,DEPUTADO ESTADUAL,PTB,6,1,7,0.14285714285714285,0.8571428571428571
2925,2018,PB,DEPUTADO ESTADUAL,PMN,8,2,10,0.2,0.8
2926,2018,PB,DEPUTADO ESTADUAL,PP,3,2,5,0.4,0.6
2927,2018,PB,DEPUTADO ESTADUAL,PR,5,2,7,0.2857142857142857,0.7142857142857143
2928,2018,PB,DEPUTADO ESTADUAL,PSL,15,7,22,0.3181818181818182,0.6818181818181818
2929,2018,PB,DEPUTADO ESTADUAL,PODE,7,2,9,0.2222222222222222,0.7777777777777778
2930,2018,PB,DEPUTADO ESTADUAL,PDT,9,4,13,0.3076923076923077,0.6923076923076923
2931,2018,PB,DEPUTADO ESTADUAL,PSB,13,5,18,0.2777777777777778,0.7222222222222222
2932,2018,PB,DEPUTADO ESTADUAL,PV,5,3,8,0.375,0.625
2933,2018,PB,DEPUTADO ESTADUAL,PSC,7,3,10,0.3,0.7
2934,2018,PB,DEPUTADO ESTADUAL,REDE,12,6,18,0.3333333333333333,0.6666666666666666
2935,2018,PB,DEPUTADO ESTADUAL,PTC,8,2,10,0.2,0.8
2936,2018,PB,DEPUTADO ESTADUAL,SOLIDARIEDADE,2,3,5,0.6,0.4
2937,2018,PB,DEPUTADO ESTADUAL,PRP,2,1,3,0.3333333333333333,0.6666666666666666
2938,2018,PB,DEPUTADO ESTADUAL,DC,4,0,4,0.0,1.0
2939,2018,PB,DEPUTADO ESTADUAL,PHS,1,0,1,0.0,1.0
2940,2018,PB,DEPUTADO FEDERAL,PPS,3,1,4,0.25,0.75
2941,2018,PB,DEPUTADO FEDERAL,PSL,11,4,15,0.26666666666666666,0.7333333333333333
2942,2018,PB,DEPUTADO FEDERAL,PV,4,2,6,0.3333333333333333,0.6666666666666666
2943,2018,PB,DEPUTADO FEDERAL,PP,6,2,8,0.25,0.75
2944,2018,PB,DEPUTADO FEDERAL,PSB,3,2,5,0.4,0.6
2945,2018,PB,DEPUTADO FEDERAL,PATRI,9,1,10,0.1,0.9
2946,2018,PB,DEPUTADO FEDERAL,PTC,3,4,7,0.5714285714285714,0.42857142857142855
2947,2018,PB,DEPUTADO FEDERAL,AVANTE,9,4,13,0.3076923076923077,0.6923076923076923
2948,2018,PB,DEPUTADO FEDERAL,PC do B,2,2,4,0.5,0.5
2949,2018,PB,DEPUTADO FEDERAL,PMN,1,1,2,0.5,0.5
2950,2018,PB,DEPUTADO FEDERAL,MDB,5,5,10,0.5,0.5
2951,2018,PB,DEPUTADO FEDERAL,PRP,3,2,5,0.4,0.6
2952,2018,PB,DEPUTADO FEDERAL,PSDB,5,3,8,0.375,0.625
2953,2018,PB,DEPUTADO FEDERAL,PR,2,1,3,0.3333333333333333,0.6666666666666666
2954,2018,PB,DEPUTADO FEDERAL,PSOL,4,4,8,0.5,0.5
2955,2018,PB,DEPUTADO FEDERAL,PRB,3,0,3,0.0,1.0
2956,2018,PB,DEPUTADO FEDERAL,REDE,3,2,5,0.4,0.6
2957,2018,PB,DEPUTADO FEDERAL,PHS,5,1,6,0.16666666666666666,0.8333333333333334
2958,2018,PB,DEPUTADO FEDERAL,PTB,2,1,3,0.3333333333333333,0.6666666666666666
2959,2018,PB,DEPUTADO FEDERAL,PSC,2,1,3,0.3333333333333333,0.6666666666666666
2960,2018,PB,DEPUTADO FEDERAL,PT,3,1,4,0.25,0.75
2961,2018,PB,DEPUTADO FEDERAL,PSD,4,1,5,0.2,0.8
2962,2018,PB,DEPUTADO FEDERAL,DEM,1,1,2,0.5,0.5
2963,2018,PB,DEPUTADO FEDERAL,DC,2,0,2,0.0,1.0
2964,2018,PB,DEPUTADO FEDERAL,PRTB,3,4,7,0.5714285714285714,0.42857142857142855
2965,2018,PB,DEPUTADO FEDERAL,PROS,3,0,3,0.0,1.0
2966,2018,PB,DEPUTADO FEDERAL,PODE,2,1,3,0.3333333333333333,0.6666666666666666
2967,2018,PB,DEPUTADO FEDERAL,NOVO,1,1,2,0.5,0.5
2968,2018,PB,DEPUTADO FEDERAL,SOLIDARIEDADE,1,0,1,0.0,1.0
2969,2018,PB,DEPUTADO FEDERAL,PDT,1,0,1,0.0,1.0
2970,2018,PB,DEPUTADO FEDERAL,PPL,1,0,1,0.0,1.0
2971,2018,PB,SENADOR,PSB,1,0,1,0.0,1.0
2972,2018,PB,SENADOR,PT,1,0,1,0.0,1.0
2973,2018,PB,SENADOR,PP,0,1,1,1.0,0.0
2974,2018,PB,SENADOR,PSOL,2,0,2,0.0,1.0
2975,2018,PB,SENADOR,PSDB,1,0,1,0.0,1.0
2976,2018,PB,SENADOR,MDB,1,0,1,0.0,1.0
2977,2010,PR,DEPUTADO ESTADUAL,PR,7,3,10,0.3,0.7
2978,2010,PR,DEPUTADO ESTADUAL,PDT,16,5,21,0.23809523809523808,0.7619047619047619
2979,2010,PR,DEPUTADO ESTADUAL,PSOL,17,4,21,0.19047619047619047,0.8095238095238095
2980,2010,PR,DEPUTADO ESTADUAL,PSC,48,7,55,0.12727272727272726,0.8727272727272727
2981,2010,PR,DEPUTADO ESTADUAL,PT,17,8,25,0.32,0.68
2982,2010,PR,DEPUTADO ESTADUAL,PP,16,6,22,0.2727272727272727,0.7272727272727273
2983,2010,PR,DEPUTADO ESTADUAL,PSDC,10,4,14,0.2857142857142857,0.7142857142857143
2984,2010,PR,DEPUTADO ESTADUAL,PMDB,28,11,39,0.28205128205128205,0.717948717948718
2985,2010,PR,DEPUTADO ESTADUAL,PMN,34,22,56,0.39285714285714285,0.6071428571428571
2986,2010,PR,DEPUTADO ESTADUAL,PSL,23,10,33,0.30303030303030304,0.696969696969697
2987,2010,PR,DEPUTADO ESTADUAL,PTN,7,2,9,0.2222222222222222,0.7777777777777778
2988,2010,PR,DEPUTADO ESTADUAL,PSDB,31,10,41,0.24390243902439024,0.7560975609756098
2989,2010,PR,DEPUTADO ESTADUAL,PPS,44,24,68,0.35294117647058826,0.6470588235294118
2990,2010,PR,DEPUTADO ESTADUAL,PSB,31,4,35,0.11428571428571428,0.8857142857142857
2991,2010,PR,DEPUTADO ESTADUAL,PRB,10,5,15,0.3333333333333333,0.6666666666666666
2992,2010,PR,DEPUTADO ESTADUAL,PHS,9,2,11,0.18181818181818182,0.8181818181818182
2993,2010,PR,DEPUTADO ESTADUAL,PV,56,26,82,0.3170731707317073,0.6829268292682927
2994,2010,PR,DEPUTADO ESTADUAL,DEM,17,3,20,0.15,0.85
2995,2010,PR,DEPUTADO ESTADUAL,PRTB,14,3,17,0.17647058823529413,0.8235294117647058
2996,2010,PR,DEPUTADO ESTADUAL,PT do B,4,0,4,0.0,1.0
2997,2010,PR,DEPUTADO ESTADUAL,PTB,7,0,7,0.0,1.0
2998,2010,PR,DEPUTADO ESTADUAL,PTC,13,1,14,0.07142857142857142,0.9285714285714286
2999,2010,PR,DEPUTADO ESTADUAL,PSTU,2,1,3,0.3333333333333333,0.6666666666666666
3000,2010,PR,DEPUTADO ESTADUAL,PC do B,6,0,6,0.0,1.0
3001,2010,PR,DEPUTADO ESTADUAL,PRP,4,4,8,0.5,0.5
3002,2010,PR,DEPUTADO ESTADUAL,PCB,5,0,5,0.0,1.0
3003,2010,PR,DEPUTADO FEDERAL,DEM,8,0,8,0.0,1.0
3004,2010,PR,DEPUTADO FEDERAL,PMN,21,15,36,0.4166666666666667,0.5833333333333334
3005,2010,PR,DEPUTADO FEDERAL,PTB,13,4,17,0.23529411764705882,0.7647058823529411
3006,2010,PR,DEPUTADO FEDERAL,PMDB,16,5,21,0.23809523809523808,0.7619047619047619
3007,2010,PR,DEPUTADO FEDERAL,PV,33,14,47,0.2978723404255319,0.7021276595744681
3008,2010,PR,DEPUTADO FEDERAL,PT do B,7,1,8,0.125,0.875
3009,2010,PR,DEPUTADO FEDERAL,PSDB,13,2,15,0.13333333333333333,0.8666666666666667
3010,2010,PR,DEPUTADO FEDERAL,PRP,2,5,7,0.7142857142857143,0.2857142857142857
3011,2010,PR,DEPUTADO FEDERAL,PR,4,2,6,0.3333333333333333,0.6666666666666666
3012,2010,PR,DEPUTADO FEDERAL,PPS,8,4,12,0.3333333333333333,0.6666666666666666
3013,2010,PR,DEPUTADO FEDERAL,PHS,11,0,11,0.0,1.0
3014,2010,PR,DEPUTADO FEDERAL,PSB,29,9,38,0.23684210526315788,0.7631578947368421
3015,2010,PR,DEPUTADO FEDERAL,PSL,11,1,12,0.08333333333333333,0.9166666666666666
3016,2010,PR,DEPUTADO FEDERAL,PSOL,12,2,14,0.14285714285714285,0.8571428571428571
3017,2010,PR,DEPUTADO FEDERAL,PDT,7,4,11,0.36363636363636365,0.6363636363636364
3018,2010,PR,DEPUTADO FEDERAL,PT,8,4,12,0.3333333333333333,0.6666666666666666
3019,2010,PR,DEPUTADO FEDERAL,PP,9,1,10,0.1,0.9
3020,2010,PR,DEPUTADO FEDERAL,PSC,20,4,24,0.16666666666666666,0.8333333333333334
