,UF,CARGO,SG_PARTIDO,COR,propor14,propor18,Variaçao 14-18
3179,ES,DEPUTADO ESTADUAL,PSDC,INDÍGENA,0.0,0.0,
3180,ES,DEPUTADO ESTADUAL,PSDB,PARDA,0.32727272727272727,0.375,0.14583333333333334
3181,ES,DEPUTADO ESTADUAL,PSDB,BRANCA,0.5818181818181818,0.53125,-0.08691406249999996
3182,ES,DEPUTADO ESTADUAL,PSDB,PRETA,0.09090909090909091,0.09375,0.031249999999999972
3183,ES,DEPUTADO ESTADUAL,PSDB,AMARELA,0.0,0.0,
3184,ES,DEPUTADO ESTADUAL,PSDB,INDÍGENA,0.0,0.0,
3185,ES,DEPUTADO ESTADUAL,PP,PARDA,0.43333333333333335,0.40625,-0.06250000000000003
3186,ES,DEPUTADO ESTADUAL,PP,BRANCA,0.4666666666666667,0.5,0.07142857142857141
3187,ES,DEPUTADO ESTADUAL,PP,PRETA,0.1,0.09375,-0.06250000000000006
3188,ES,DEPUTADO ESTADUAL,PP,AMARELA,0.0,0.0,
3189,ES,DEPUTADO ESTADUAL,PP,INDÍGENA,0.0,0.0,
3190,ES,DEPUTADO ESTADUAL,PTC,PARDA,0.75,0.5882352941176471,-0.2156862745098039
3191,ES,DEPUTADO ESTADUAL,PTC,BRANCA,0.125,0.35294117647058826,1.823529411764706
3192,ES,DEPUTADO ESTADUAL,PTC,PRETA,0.125,0.058823529411764705,-0.5294117647058824
3193,ES,DEPUTADO ESTADUAL,PTC,AMARELA,0.0,0.0,
3194,ES,DEPUTADO ESTADUAL,PTC,INDÍGENA,0.0,0.0,
3195,ES,DEPUTADO ESTADUAL,PSOL,PARDA,0.1,0.3,1.9999999999999998
3196,ES,DEPUTADO ESTADUAL,PSOL,BRANCA,0.4,0.3,-0.25000000000000006
3197,ES,DEPUTADO ESTADUAL,PSOL,PRETA,0.5,0.4,-0.19999999999999996
3198,ES,DEPUTADO ESTADUAL,PSOL,AMARELA,0.0,0.0,
3199,ES,DEPUTADO ESTADUAL,PSOL,INDÍGENA,0.0,0.0,
3200,ES,DEPUTADO ESTADUAL,PTN,PARDA,0.7,0.0,-1.0
3201,ES,DEPUTADO ESTADUAL,PTN,BRANCA,0.3,0.0,-1.0
3202,ES,DEPUTADO ESTADUAL,PTN,PRETA,0.0,0.0,
3203,ES,DEPUTADO ESTADUAL,PTN,AMARELA,0.0,0.0,
3204,ES,DEPUTADO ESTADUAL,PTN,INDÍGENA,0.0,0.0,
3205,ES,DEPUTADO ESTADUAL,PR,PARDA,0.25,0.3076923076923077,0.23076923076923084
3206,ES,DEPUTADO ESTADUAL,PR,BRANCA,0.625,0.6153846153846154,-0.01538461538461533
3207,ES,DEPUTADO ESTADUAL,PR,PRETA,0.0625,0.07692307692307693,0.23076923076923084
3208,ES,DEPUTADO ESTADUAL,PR,AMARELA,0.0,0.0,
3209,ES,DEPUTADO ESTADUAL,PR,INDÍGENA,0.0625,0.0,-1.0
3210,ES,DEPUTADO ESTADUAL,PSB,PARDA,0.32432432432432434,0.5609756097560976,0.7296747967479675
3211,ES,DEPUTADO ESTADUAL,PSB,BRANCA,0.5675675675675675,0.36585365853658536,-0.35540069686411146
3212,ES,DEPUTADO ESTADUAL,PSB,PRETA,0.10810810810810811,0.07317073170731707,-0.32317073170731714
3213,ES,DEPUTADO ESTADUAL,PSB,AMARELA,0.0,0.0,
3214,ES,DEPUTADO ESTADUAL,PSB,INDÍGENA,0.0,0.0,
3215,ES,DEPUTADO ESTADUAL,PMDB,PARDA,0.16666666666666666,0.0,-1.0
3216,ES,DEPUTADO ESTADUAL,PMDB,BRANCA,0.8333333333333334,0.0,-1.0
3217,ES,DEPUTADO ESTADUAL,PMDB,PRETA,0.0,0.0,
3218,ES,DEPUTADO ESTADUAL,PMDB,AMARELA,0.0,0.0,
3219,ES,DEPUTADO ESTADUAL,PMDB,INDÍGENA,0.0,0.0,
3220,ES,DEPUTADO ESTADUAL,PDT,PARDA,0.1111111111111111,0.2,0.8000000000000002
3221,ES,DEPUTADO ESTADUAL,PDT,BRANCA,0.7777777777777778,0.7,-0.10000000000000007
3222,ES,DEPUTADO ESTADUAL,PDT,PRETA,0.1111111111111111,0.1,-0.0999999999999999
3223,ES,DEPUTADO ESTADUAL,PDT,AMARELA,0.0,0.0,
3224,ES,DEPUTADO ESTADUAL,PDT,INDÍGENA,0.0,0.0,
3225,ES,DEPUTADO ESTADUAL,PT,PARDA,0.11764705882352941,0.1111111111111111,-0.055555555555555594
3226,ES,DEPUTADO ESTADUAL,PT,BRANCA,0.8235294117647058,0.7222222222222222,-0.123015873015873
3227,ES,DEPUTADO ESTADUAL,PT,PRETA,0.0,0.1111111111111111,inf
3228,ES,DEPUTADO ESTADUAL,PT,AMARELA,0.0,0.0,
3229,ES,DEPUTADO ESTADUAL,PT,INDÍGENA,0.058823529411764705,0.05555555555555555,-0.055555555555555594
3230,ES,DEPUTADO ESTADUAL,DEM,PARDA,0.3157894736842105,0.4,0.26666666666666683
3231,ES,DEPUTADO ESTADUAL,DEM,BRANCA,0.47368421052631576,0.6,0.26666666666666666
3232,ES,DEPUTADO ESTADUAL,DEM,PRETA,0.21052631578947367,0.0,-1.0
3233,ES,DEPUTADO ESTADUAL,DEM,AMARELA,0.0,0.0,
3234,ES,DEPUTADO ESTADUAL,DEM,INDÍGENA,0.0,0.0,
3235,ES,DEPUTADO ESTADUAL,PV,PARDA,0.3684210526315789,0.4230769230769231,0.1483516483516484
3236,ES,DEPUTADO ESTADUAL,PV,BRANCA,0.47368421052631576,0.5,0.055555555555555615
3237,ES,DEPUTADO ESTADUAL,PV,PRETA,0.15789473684210525,0.07692307692307693,-0.5128205128205128
3238,ES,DEPUTADO ESTADUAL,PV,AMARELA,0.0,0.0,
3239,ES,DEPUTADO ESTADUAL,PV,INDÍGENA,0.0,0.0,
3240,ES,DEPUTADO ESTADUAL,PRTB,PARDA,0.5,0.5,0.0
3241,ES,DEPUTADO ESTADUAL,PRTB,BRANCA,0.5,0.5,0.0
3242,ES,DEPUTADO ESTADUAL,PRTB,PRETA,0.0,0.0,
3243,ES,DEPUTADO ESTADUAL,PRTB,AMARELA,0.0,0.0,
3244,ES,DEPUTADO ESTADUAL,PRTB,INDÍGENA,0.0,0.0,
3245,ES,DEPUTADO ESTADUAL,PT do B,PARDA,0.4782608695652174,0.0,-1.0
3246,ES,DEPUTADO ESTADUAL,PT do B,BRANCA,0.34782608695652173,0.0,-1.0
3247,ES,DEPUTADO ESTADUAL,PT do B,PRETA,0.17391304347826086,0.0,-1.0
3248,ES,DEPUTADO ESTADUAL,PT do B,AMARELA,0.0,0.0,
3249,ES,DEPUTADO ESTADUAL,PT do B,INDÍGENA,0.0,0.0,
3250,ES,DEPUTADO ESTADUAL,PRB,PARDA,0.0,0.5172413793103449,inf
3251,ES,DEPUTADO ESTADUAL,PRB,BRANCA,0.7647058823529411,0.4482758620689655,-0.4137931034482758
3252,ES,DEPUTADO ESTADUAL,PRB,PRETA,0.23529411764705882,0.034482758620689655,-0.853448275862069
3253,ES,DEPUTADO ESTADUAL,PRB,AMARELA,0.0,0.0,
3254,ES,DEPUTADO ESTADUAL,PRB,INDÍGENA,0.0,0.0,
3255,ES,DEPUTADO ESTADUAL,PMN,PARDA,1.0,0.5384615384615384,-0.46153846153846156
3256,ES,DEPUTADO ESTADUAL,PMN,BRANCA,0.0,0.38461538461538464,inf
3257,ES,DEPUTADO ESTADUAL,PMN,PRETA,0.0,0.07692307692307693,inf
3258,ES,DEPUTADO ESTADUAL,PMN,AMARELA,0.0,0.0,
3259,ES,DEPUTADO ESTADUAL,PMN,INDÍGENA,0.0,0.0,
3260,ES,DEPUTADO ESTADUAL,SD,PARDA,0.5,0.0,-1.0
3261,ES,DEPUTADO ESTADUAL,SD,BRANCA,0.5,0.0,-1.0
3262,ES,DEPUTADO ESTADUAL,SD,PRETA,0.0,0.0,
3263,ES,DEPUTADO ESTADUAL,SD,AMARELA,0.0,0.0,
3264,ES,DEPUTADO ESTADUAL,SD,INDÍGENA,0.0,0.0,
3265,ES,DEPUTADO ESTADUAL,PPL,PARDA,0.6666666666666666,0.75,0.12500000000000006
3266,ES,DEPUTADO ESTADUAL,PPL,BRANCA,0.2222222222222222,0.16666666666666666,-0.25
3267,ES,DEPUTADO ESTADUAL,PPL,PRETA,0.1111111111111111,0.08333333333333333,-0.25
3268,ES,DEPUTADO ESTADUAL,PPL,AMARELA,0.0,0.0,
3269,ES,DEPUTADO ESTADUAL,PPL,INDÍGENA,0.0,0.0,
3270,ES,DEPUTADO ESTADUAL,PEN,PARDA,0.46153846153846156,0.0,-1.0
3271,ES,DEPUTADO ESTADUAL,PEN,BRANCA,0.46153846153846156,0.0,-1.0
3272,ES,DEPUTADO ESTADUAL,PEN,PRETA,0.07692307692307693,0.0,-1.0
3273,ES,DEPUTADO ESTADUAL,PEN,AMARELA,0.0,0.0,
3274,ES,DEPUTADO ESTADUAL,PEN,INDÍGENA,0.0,0.0,
3275,ES,DEPUTADO ESTADUAL,PSD,PARDA,0.42857142857142855,0.6923076923076923,0.6153846153846154
3276,ES,DEPUTADO ESTADUAL,PSD,BRANCA,0.2857142857142857,0.3076923076923077,0.07692307692307704
3277,ES,DEPUTADO ESTADUAL,PSD,PRETA,0.2857142857142857,0.0,-1.0
3278,ES,DEPUTADO ESTADUAL,PSD,AMARELA,0.0,0.0,
3279,ES,DEPUTADO ESTADUAL,PSD,INDÍGENA,0.0,0.0,
3280,ES,DEPUTADO ESTADUAL,PROS,PARDA,0.4,0.8148148148148148,1.0370370370370368
3281,ES,DEPUTADO ESTADUAL,PROS,BRANCA,0.4,0.1111111111111111,-0.7222222222222222
3282,ES,DEPUTADO ESTADUAL,PROS,PRETA,0.2,0.07407407407407407,-0.6296296296296297
3283,ES,DEPUTADO ESTADUAL,PROS,AMARELA,0.0,0.0,
3284,ES,DEPUTADO ESTADUAL,PROS,INDÍGENA,0.0,0.0,
3285,ES,DEPUTADO ESTADUAL,PSTU,PARDA,0.0,0.0,
3286,ES,DEPUTADO ESTADUAL,PSTU,BRANCA,0.5,0.0,-1.0
3287,ES,DEPUTADO ESTADUAL,PSTU,PRETA,0.0,0.0,
3288,ES,DEPUTADO ESTADUAL,PSTU,AMARELA,0.0,0.0,
3289,ES,DEPUTADO ESTADUAL,PSTU,INDÍGENA,0.5,0.0,-1.0
3290,ES,DEPUTADO ESTADUAL,AVANTE,PARDA,0.0,0.7,inf
3291,ES,DEPUTADO ESTADUAL,AVANTE,BRANCA,0.0,0.25,inf
3292,ES,DEPUTADO ESTADUAL,AVANTE,PRETA,0.0,0.05,inf
3293,ES,DEPUTADO ESTADUAL,AVANTE,AMARELA,0.0,0.0,
3294,ES,DEPUTADO ESTADUAL,AVANTE,INDÍGENA,0.0,0.0,
3295,ES,DEPUTADO ESTADUAL,SOLIDARIEDADE,PARDA,0.0,0.35714285714285715,inf
3296,ES,DEPUTADO ESTADUAL,SOLIDARIEDADE,BRANCA,0.0,0.42857142857142855,inf
3297,ES,DEPUTADO ESTADUAL,SOLIDARIEDADE,PRETA,0.0,0.21428571428571427,inf
3298,ES,DEPUTADO ESTADUAL,SOLIDARIEDADE,AMARELA,0.0,0.0,
3299,ES,DEPUTADO ESTADUAL,SOLIDARIEDADE,INDÍGENA,0.0,0.0,
3300,ES,DEPUTADO ESTADUAL,PATRI,PARDA,0.0,0.6666666666666666,inf
3301,ES,DEPUTADO ESTADUAL,PATRI,BRANCA,0.0,0.3333333333333333,inf
3302,ES,DEPUTADO ESTADUAL,PATRI,PRETA,0.0,0.0,
3303,ES,DEPUTADO ESTADUAL,PATRI,AMARELA,0.0,0.0,
3304,ES,DEPUTADO ESTADUAL,PATRI,INDÍGENA,0.0,0.0,
3305,ES,DEPUTADO ESTADUAL,PMB,PARDA,0.0,0.15,inf
3306,ES,DEPUTADO ESTADUAL,PMB,BRANCA,0.0,0.55,inf
3307,ES,DEPUTADO ESTADUAL,PMB,PRETA,0.0,0.3,inf
3308,ES,DEPUTADO ESTADUAL,PMB,AMARELA,0.0,0.0,
3309,ES,DEPUTADO ESTADUAL,PMB,INDÍGENA,0.0,0.0,
3310,ES,DEPUTADO ESTADUAL,DC,PARDA,0.0,0.0,
3311,ES,DEPUTADO ESTADUAL,DC,BRANCA,0.0,0.6666666666666666,inf
3312,ES,DEPUTADO ESTADUAL,DC,PRETA,0.0,0.3333333333333333,inf
3313,ES,DEPUTADO ESTADUAL,DC,AMARELA,0.0,0.0,
3314,ES,DEPUTADO ESTADUAL,DC,INDÍGENA,0.0,0.0,
3315,ES,DEPUTADO ESTADUAL,PODE,PARDA,0.0,0.5,inf
3316,ES,DEPUTADO ESTADUAL,PODE,BRANCA,0.0,0.4375,inf
3317,ES,DEPUTADO ESTADUAL,PODE,PRETA,0.0,0.0625,inf
3318,ES,DEPUTADO ESTADUAL,PODE,AMARELA,0.0,0.0,
3319,ES,DEPUTADO ESTADUAL,PODE,INDÍGENA,0.0,0.0,
3320,ES,DEPUTADO ESTADUAL,MDB,PARDA,0.0,0.3333333333333333,inf
3321,ES,DEPUTADO ESTADUAL,MDB,BRANCA,0.0,0.6111111111111112,inf
3322,ES,DEPUTADO ESTADUAL,MDB,PRETA,0.0,0.05555555555555555,inf
3323,ES,DEPUTADO ESTADUAL,MDB,AMARELA,0.0,0.0,
3324,ES,DEPUTADO ESTADUAL,MDB,INDÍGENA,0.0,0.0,
3325,ES,DEPUTADO ESTADUAL,REDE,PARDA,0.0,0.3157894736842105,inf
3326,ES,DEPUTADO ESTADUAL,REDE,BRANCA,0.0,0.5789473684210527,inf
3327,ES,DEPUTADO ESTADUAL,REDE,PRETA,0.0,0.10526315789473684,inf
3328,ES,DEPUTADO ESTADUAL,REDE,AMARELA,0.0,0.0,
3329,ES,DEPUTADO ESTADUAL,REDE,INDÍGENA,0.0,0.0,
3330,ES,DEPUTADO FEDERAL,PV,PARDA,0.5,0.2,-0.6
3331,ES,DEPUTADO FEDERAL,PV,BRANCA,0.5,0.8,0.6000000000000001
3332,ES,DEPUTADO FEDERAL,PV,PRETA,0.0,0.0,
3333,ES,DEPUTADO FEDERAL,PV,AMARELA,0.0,0.0,
3334,ES,DEPUTADO FEDERAL,PV,INDÍGENA,0.0,0.0,
3335,ES,DEPUTADO FEDERAL,PRB,PARDA,0.16666666666666666,0.3,0.8
3336,ES,DEPUTADO FEDERAL,PRB,BRANCA,0.8333333333333334,0.7,-0.1600000000000001
3337,ES,DEPUTADO FEDERAL,PRB,PRETA,0.0,0.0,
3338,ES,DEPUTADO FEDERAL,PRB,AMARELA,0.0,0.0,
3339,ES,DEPUTADO FEDERAL,PRB,INDÍGENA,0.0,0.0,
3340,ES,DEPUTADO FEDERAL,PSL,PARDA,0.5,0.375,-0.25
3341,ES,DEPUTADO FEDERAL,PSL,BRANCA,0.5,0.625,0.25
3342,ES,DEPUTADO FEDERAL,PSL,PRETA,0.0,0.0,
3343,ES,DEPUTADO FEDERAL,PSL,AMARELA,0.0,0.0,
3344,ES,DEPUTADO FEDERAL,PSL,INDÍGENA,0.0,0.0,
3345,ES,DEPUTADO FEDERAL,PSDB,PARDA,0.1111111111111111,0.3333333333333333,2.0
3346,ES,DEPUTADO FEDERAL,PSDB,BRANCA,0.8888888888888888,0.6666666666666666,-0.25
3347,ES,DEPUTADO FEDERAL,PSDB,PRETA,0.0,0.0,
3348,ES,DEPUTADO FEDERAL,PSDB,AMARELA,0.0,0.0,
3349,ES,DEPUTADO FEDERAL,PSDB,INDÍGENA,0.0,0.0,
3350,ES,DEPUTADO FEDERAL,PPS,PARDA,0.3333333333333333,0.5,0.5000000000000001
3351,ES,DEPUTADO FEDERAL,PPS,BRANCA,0.6666666666666666,0.5,-0.24999999999999994
3352,ES,DEPUTADO FEDERAL,PPS,PRETA,0.0,0.0,
3353,ES,DEPUTADO FEDERAL,PPS,AMARELA,0.0,0.0,
3354,ES,DEPUTADO FEDERAL,PPS,INDÍGENA,0.0,0.0,
3355,ES,DEPUTADO FEDERAL,PMDB,PARDA,0.2,0.0,-1.0
3356,ES,DEPUTADO FEDERAL,PMDB,BRANCA,0.8,0.0,-1.0
3357,ES,DEPUTADO FEDERAL,PMDB,PRETA,0.0,0.0,
3358,ES,DEPUTADO FEDERAL,PMDB,AMARELA,0.0,0.0,
3359,ES,DEPUTADO FEDERAL,PMDB,INDÍGENA,0.0,0.0,
3360,ES,DEPUTADO FEDERAL,PDT,PARDA,0.14285714285714285,0.6666666666666666,3.666666666666666
3361,ES,DEPUTADO FEDERAL,PDT,BRANCA,0.7857142857142857,0.3333333333333333,-0.5757575757575758
3362,ES,DEPUTADO FEDERAL,PDT,PRETA,0.07142857142857142,0.0,-1.0
3363,ES,DEPUTADO FEDERAL,PDT,AMARELA,0.0,0.0,
3364,ES,DEPUTADO FEDERAL,PDT,INDÍGENA,0.0,0.0,
3365,ES,DEPUTADO FEDERAL,DEM,PARDA,0.14285714285714285,0.0,-1.0
3366,ES,DEPUTADO FEDERAL,DEM,BRANCA,0.7857142857142857,1.0,0.27272727272727276
3367,ES,DEPUTADO FEDERAL,DEM,PRETA,0.07142857142857142,0.0,-1.0
3368,ES,DEPUTADO FEDERAL,DEM,AMARELA,0.0,0.0,
3369,ES,DEPUTADO FEDERAL,DEM,INDÍGENA,0.0,0.0,
3370,ES,DEPUTADO FEDERAL,PSB,PARDA,0.5263157894736842,0.2,-0.62
3371,ES,DEPUTADO FEDERAL,PSB,BRANCA,0.3157894736842105,0.7,1.2166666666666666
3372,ES,DEPUTADO FEDERAL,PSB,PRETA,0.15789473684210525,0.1,-0.3666666666666666
3373,ES,DEPUTADO FEDERAL,PSB,AMARELA,0.0,0.0,
3374,ES,DEPUTADO FEDERAL,PSB,INDÍGENA,0.0,0.0,
3375,ES,DEPUTADO FEDERAL,PR,PARDA,0.18181818181818182,0.0,-1.0
3376,ES,DEPUTADO FEDERAL,PR,BRANCA,0.8181818181818182,0.6666666666666666,-0.18518518518518529
3377,ES,DEPUTADO FEDERAL,PR,PRETA,0.0,0.3333333333333333,inf
3378,ES,DEPUTADO FEDERAL,PR,AMARELA,0.0,0.0,
3379,ES,DEPUTADO FEDERAL,PR,INDÍGENA,0.0,0.0,
3380,ES,DEPUTADO FEDERAL,PMN,PARDA,0.5,0.0,-1.0
3381,ES,DEPUTADO FEDERAL,PMN,BRANCA,0.5,0.0,-1.0
3382,ES,DEPUTADO FEDERAL,PMN,PRETA,0.0,1.0,inf
3383,ES,DEPUTADO FEDERAL,PMN,AMARELA,0.0,0.0,
3384,ES,DEPUTADO FEDERAL,PMN,INDÍGENA,0.0,0.0,
3385,ES,DEPUTADO FEDERAL,PT do B,PARDA,0.25,0.0,-1.0
3386,ES,DEPUTADO FEDERAL,PT do B,BRANCA,0.5,0.0,-1.0
3387,ES,DEPUTADO FEDERAL,PT do B,PRETA,0.25,0.0,-1.0
3388,ES,DEPUTADO FEDERAL,PT do B,AMARELA,0.0,0.0,
3389,ES,DEPUTADO FEDERAL,PT do B,INDÍGENA,0.0,0.0,
3390,ES,DEPUTADO FEDERAL,PT,PARDA,0.1,0.0625,-0.37500000000000006
3391,ES,DEPUTADO FEDERAL,PT,BRANCA,0.7,0.625,-0.10714285714285708
3392,ES,DEPUTADO FEDERAL,PT,PRETA,0.2,0.25,0.24999999999999994
3393,ES,DEPUTADO FEDERAL,PT,AMARELA,0.0,0.0,
3394,ES,DEPUTADO FEDERAL,PT,INDÍGENA,0.0,0.0625,inf
3395,ES,DEPUTADO FEDERAL,PTB,PARDA,0.25,0.38461538461538464,0.5384615384615385
3396,ES,DEPUTADO FEDERAL,PTB,BRANCA,0.75,0.6153846153846154,-0.17948717948717943
3397,ES,DEPUTADO FEDERAL,PTB,PRETA,0.0,0.0,
3398,ES,DEPUTADO FEDERAL,PTB,AMARELA,0.0,0.0,
3399,ES,DEPUTADO FEDERAL,PTB,INDÍGENA,0.0,0.0,
3400,ES,DEPUTADO FEDERAL,PP,PARDA,0.16666666666666666,0.14285714285714285,-0.14285714285714285
3401,ES,DEPUTADO FEDERAL,PP,BRANCA,0.6666666666666666,0.5714285714285714,-0.14285714285714285
3402,ES,DEPUTADO FEDERAL,PP,PRETA,0.16666666666666666,0.2857142857142857,0.7142857142857143
3403,ES,DEPUTADO FEDERAL,PP,AMARELA,0.0,0.0,
3404,ES,DEPUTADO FEDERAL,PP,INDÍGENA,0.0,0.0,
3405,ES,DEPUTADO FEDERAL,PC do B,PARDA,0.0,0.0,
3406,ES,DEPUTADO FEDERAL,PC do B,BRANCA,0.5,1.0,1.0
3407,ES,DEPUTADO FEDERAL,PC do B,PRETA,0.5,0.0,-1.0
3408,ES,DEPUTADO FEDERAL,PC do B,AMARELA,0.0,0.0,
3409,ES,DEPUTADO FEDERAL,PC do B,INDÍGENA,0.0,0.0,
3410,ES,DEPUTADO FEDERAL,PSOL,PARDA,0.0,0.0,
3411,ES,DEPUTADO FEDERAL,PSOL,BRANCA,0.5,0.2857142857142857,-0.4285714285714286
3412,ES,DEPUTADO FEDERAL,PSOL,PRETA,0.5,0.5714285714285714,0.1428571428571428
3413,ES,DEPUTADO FEDERAL,PSOL,AMARELA,0.0,0.0,
3414,ES,DEPUTADO FEDERAL,PSOL,INDÍGENA,0.0,0.14285714285714285,inf
3415,ES,DEPUTADO FEDERAL,PCO,PARDA,1.0,0.0,-1.0
3416,ES,DEPUTADO FEDERAL,PCO,BRANCA,0.0,0.0,
3417,ES,DEPUTADO FEDERAL,PCO,PRETA,0.0,0.0,
3418,ES,DEPUTADO FEDERAL,PCO,AMARELA,0.0,0.0,
3419,ES,DEPUTADO FEDERAL,PCO,INDÍGENA,0.0,0.0,
3420,ES,DEPUTADO FEDERAL,PTC,PARDA,0.6666666666666666,0.0,-1.0
3421,ES,DEPUTADO FEDERAL,PTC,BRANCA,0.3333333333333333,0.0,-1.0
3422,ES,DEPUTADO FEDERAL,PTC,PRETA,0.0,1.0,inf
3423,ES,DEPUTADO FEDERAL,PTC,AMARELA,0.0,0.0,
3424,ES,DEPUTADO FEDERAL,PTC,INDÍGENA,0.0,0.0,
3425,ES,DEPUTADO FEDERAL,PSC,PARDA,0.6666666666666666,0.0,-1.0
3426,ES,DEPUTADO FEDERAL,PSC,BRANCA,0.3333333333333333,1.0,2.0000000000000004
3427,ES,DEPUTADO FEDERAL,PSC,PRETA,0.0,0.0,
3428,ES,DEPUTADO FEDERAL,PSC,AMARELA,0.0,0.0,
3429,ES,DEPUTADO FEDERAL,PSC,INDÍGENA,0.0,0.0,
3430,ES,DEPUTADO FEDERAL,PHS,PARDA,0.0,0.6666666666666666,inf
3431,ES,DEPUTADO FEDERAL,PHS,BRANCA,0.5,0.3333333333333333,-0.33333333333333337
3432,ES,DEPUTADO FEDERAL,PHS,PRETA,0.5,0.0,-1.0
3433,ES,DEPUTADO FEDERAL,PHS,AMARELA,0.0,0.0,
3434,ES,DEPUTADO FEDERAL,PHS,INDÍGENA,0.0,0.0,
3435,ES,DEPUTADO FEDERAL,PRTB,PARDA,0.6666666666666666,0.2857142857142857,-0.5714285714285714
3436,ES,DEPUTADO FEDERAL,PRTB,BRANCA,0.3333333333333333,0.7142857142857143,1.142857142857143
3437,ES,DEPUTADO FEDERAL,PRTB,PRETA,0.0,0.0,
3438,ES,DEPUTADO FEDERAL,PRTB,AMARELA,0.0,0.0,
3439,ES,DEPUTADO FEDERAL,PRTB,INDÍGENA,0.0,0.0,
3440,ES,DEPUTADO FEDERAL,PEN,PARDA,0.4,0.0,-1.0
3441,ES,DEPUTADO FEDERAL,PEN,BRANCA,0.6,0.0,-1.0
3442,ES,DEPUTADO FEDERAL,PEN,PRETA,0.0,0.0,
3443,ES,DEPUTADO FEDERAL,PEN,AMARELA,0.0,0.0,
3444,ES,DEPUTADO FEDERAL,PEN,INDÍGENA,0.0,0.0,
3445,ES,DEPUTADO FEDERAL,PSDC,PARDA,0.0,0.0,
3446,ES,DEPUTADO FEDERAL,PSDC,BRANCA,1.0,0.0,-1.0
3447,ES,DEPUTADO FEDERAL,PSDC,PRETA,0.0,0.0,
3448,ES,DEPUTADO FEDERAL,PSDC,AMARELA,0.0,0.0,
3449,ES,DEPUTADO FEDERAL,PSDC,INDÍGENA,0.0,0.0,
3450,ES,DEPUTADO FEDERAL,PRP,PARDA,0.4,0.75,0.8749999999999999
3451,ES,DEPUTADO FEDERAL,PRP,BRANCA,0.52,0.25,-0.5192307692307693
3452,ES,DEPUTADO FEDERAL,PRP,PRETA,0.08,0.0,-1.0
3453,ES,DEPUTADO FEDERAL,PRP,AMARELA,0.0,0.0,
3454,ES,DEPUTADO FEDERAL,PRP,INDÍGENA,0.0,0.0,
3455,ES,DEPUTADO FEDERAL,PROS,PARDA,0.0,1.0,inf
3456,ES,DEPUTADO FEDERAL,PROS,BRANCA,0.0,0.0,
3457,ES,DEPUTADO FEDERAL,PROS,PRETA,1.0,0.0,-1.0
3458,ES,DEPUTADO FEDERAL,PROS,AMARELA,0.0,0.0,
3459,ES,DEPUTADO FEDERAL,PROS,INDÍGENA,0.0,0.0,
3460,ES,DEPUTADO FEDERAL,PSD,PARDA,0.0,0.6666666666666666,inf
3461,ES,DEPUTADO FEDERAL,PSD,BRANCA,1.0,0.3333333333333333,-0.6666666666666667
3462,ES,DEPUTADO FEDERAL,PSD,PRETA,0.0,0.0,
3463,ES,DEPUTADO FEDERAL,PSD,AMARELA,0.0,0.0,
3464,ES,DEPUTADO FEDERAL,PSD,INDÍGENA,0.0,0.0,
3465,ES,DEPUTADO FEDERAL,PCB,PARDA,1.0,0.0,-1.0
3466,ES,DEPUTADO FEDERAL,PCB,BRANCA,0.0,0.0,
3467,ES,DEPUTADO FEDERAL,PCB,PRETA,0.0,0.0,
3468,ES,DEPUTADO FEDERAL,PCB,AMARELA,0.0,0.0,
3469,ES,DEPUTADO FEDERAL,PCB,INDÍGENA,0.0,0.0,
3470,ES,DEPUTADO FEDERAL,SD,PARDA,0.25,0.0,-1.0
3471,ES,DEPUTADO FEDERAL,SD,BRANCA,0.75,0.0,-1.0
3472,ES,DEPUTADO FEDERAL,SD,PRETA,0.0,0.0,
3473,ES,DEPUTADO FEDERAL,SD,AMARELA,0.0,0.0,
3474,ES,DEPUTADO FEDERAL,SD,INDÍGENA,0.0,0.0,
3475,ES,DEPUTADO FEDERAL,PTN,PARDA,0.0,0.0,
3476,ES,DEPUTADO FEDERAL,PTN,BRANCA,1.0,0.0,-1.0
3477,ES,DEPUTADO FEDERAL,PTN,PRETA,0.0,0.0,
3478,ES,DEPUTADO FEDERAL,PTN,AMARELA,0.0,0.0,
3479,ES,DEPUTADO FEDERAL,PTN,INDÍGENA,0.0,0.0,
3480,ES,DEPUTADO FEDERAL,PPL,PARDA,1.0,1.0,0.0
3481,ES,DEPUTADO FEDERAL,PPL,BRANCA,0.0,0.0,
3482,ES,DEPUTADO FEDERAL,PPL,PRETA,0.0,0.0,
3483,ES,DEPUTADO FEDERAL,PPL,AMARELA,0.0,0.0,
3484,ES,DEPUTADO FEDERAL,PPL,INDÍGENA,0.0,0.0,
3485,ES,DEPUTADO FEDERAL,AVANTE,PARDA,0.0,0.0,
3486,ES,DEPUTADO FEDERAL,AVANTE,BRANCA,0.0,1.0,inf
3487,ES,DEPUTADO FEDERAL,AVANTE,PRETA,0.0,0.0,
3488,ES,DEPUTADO FEDERAL,AVANTE,AMARELA,0.0,0.0,
3489,ES,DEPUTADO FEDERAL,AVANTE,INDÍGENA,0.0,0.0,
3490,ES,DEPUTADO FEDERAL,REDE,PARDA,0.0,0.2857142857142857,inf
3491,ES,DEPUTADO FEDERAL,REDE,BRANCA,0.0,0.5714285714285714,inf
3492,ES,DEPUTADO FEDERAL,REDE,PRETA,0.0,0.14285714285714285,inf
